CustomerID,Name,Age,Gender,Email,City,Signup_Date,Last_Login,Subscription_Type,Monthly_Charges,Total_Spend,Ratings,Satisfaction_Score,Is_Premium
CUST_0379,Dennis Collins,63.0,Female,phillipsjeffrey@example.org,Sydney,2022-12-09,2024-09-14 12:24:09,Basic,35.79,4811.9,4.7,8,True
CUST_0380,Anthony Baldwin,23.0,Other,kennethlopez@example.org,New York,2022-06-26,,Premium,195.71,1632.94,1.7,10,False
CUST_0381,Cathy Zavala,52.0,Male,stephenmurphy@example.org,Tokyo,2022-03-31,,Basic,193.23,,1.9,8,False
CUST_0382,Chad Parker,58.0,Female,lisa44@example.org,Tokyo,2023-05-22,2024-08-16 12:37:06,Premium,41.11,2681.4,2.1,4,False
CUST_0383,Jessica Simpson,54.0,Other,,New York,2022-10-10,2024-09-01 12:10:18,Basic,66.89,379.79,1.2,8,False
CUST_0384,Andrew Rodriguez,41.0,Male,vstewart@example.net,Tokyo,2022-07-02,2024-11-16 23:33:30,Basic,29.03,,1.5,9,False
CUST_0385,Charles Hunter,46.0,Female,llowery@example.org,Paris,2022-10-31,2024-02-05 18:15:58,Enterprise,61.63,1175.01,4.9,7,False
CUST_0386,Sarah Potter,66.0,Male,mccalljessica@example.com,Sydney,2023-08-13,2024-02-06 19:05:15,Basic,165.03,2375.32,2.3,2,True
CUST_0387,Marcus Turner,63.0,Other,jason02@example.com,Sydney,2024-10-04,2024-02-08 01:34:54,Premium,81.88,2222.93,1.5,9,False
CUST_0388,Lisa Black,48.0,Other,,New York,2023-01-07,2024-06-07 20:49:43,Basic,26.8,4018.49,1.4,8,False
CUST_0389,Carlos Gilbert,,Other,djohnson@example.org,Tokyo,2024-01-09,2024-09-04 19:35:20,Basic,75.02,3723.43,3.9,5,False
CUST_0390,Johnny Miller,50.0,Female,vmendoza@example.org,London,2024-07-03,2024-04-10 16:50:53,Enterprise,196.46,2188.96,4.4,3,False
CUST_0391,Martin Malone,69.0,Female,mariamiller@example.org,London,2022-04-20,,Basic,129.64,1735.15,2.0,7,True
CUST_0392,Michael Crawford,38.0,Female,kathrynmccarty@example.net,Tokyo,2024-11-10,,Premium,89.07,1650.7,1.1,2,False
CUST_0393,Russell Sloan,49.0,Male,tiffanyturner@example.net,London,2024-08-17,2024-06-09 22:56:22,Basic,41.64,,1.9,3,True
CUST_0394,Meredith Moore,40.0,Female,zbarrett@example.com,New York,2024-02-14,2024-04-30 05:14:50,Premium,197.37,355.15,1.2,9,False
CUST_0395,Lori Arias,,Male,catherine82@example.net,New York,2022-05-22,2024-11-10 19:00:12,Basic,165.96,162.83,1.4,4,False
CUST_0396,John Johnson,20.0,Female,coleandrew@example.net,Tokyo,2024-03-28,2024-11-14 01:37:42,Basic,63.48,3998.17,2.7,4,False
CUST_0397,Mr. Robert Nichols,35.0,Male,wwatson@example.org,London,2023-01-24,2025-01-14 01:55:31,Premium,23.31,2438.02,1.9,3,False
CUST_0398,Ashley Gibbs MD,42.0,Male,melvin38@example.net,New York,2023-12-22,2024-11-23 03:12:37,Enterprise,20.76,741.32,3.1,5,False
CUST_0399,Walter Howard,59.0,Male,rnguyen@example.org,New York,2023-04-14,2024-09-26 03:07:39,Enterprise,32.87,1254.27,2.0,3,True
CUST_0400,Matthew Kim,48.0,Female,manningaustin@example.com,Paris,2024-05-12,2024-04-21 01:39:03,Premium,120.35,4669.27,4.8,9,False
CUST_0401,Suzanne Mcgee,20.0,Male,cooperchristopher@example.net,Paris,2022-10-14,2024-12-19 07:05:10,Premium,186.47,4311.56,4.6,3,True
CUST_0402,Megan Henry,57.0,Female,mathewgonzalez@example.net,New York,2022-06-08,2024-08-21 17:38:11,Basic,104.38,3577.95,3.3,2,False
CUST_0403,Janice Perry,63.0,Male,gilesrachel@example.com,Tokyo,2024-10-03,2024-11-19 10:05:13,Basic,170.16,2462.9,2.4,5,True
CUST_0404,Ashley Vazquez,41.0,Male,umccoy@example.org,Sydney,2023-03-01,2024-09-18 19:05:33,Basic,94.72,2649.59,2.5,6,False
CUST_0405,Lauren Christensen,67.0,Female,diazjasmine@example.org,Sydney,2022-04-23,2024-02-14 17:14:15,Basic,144.63,4878.7,2.6,1,False
CUST_0406,Jeffrey Le,49.0,Female,phelpsjoseph@example.com,New York,2023-04-25,2024-07-10 00:21:23,Basic,149.06,4832.28,3.9,6,False
CUST_0407,Teresa Bridges,64.0,Male,elizabeth67@example.com,New York,2022-02-28,2024-10-10 10:33:29,Basic,43.05,1154.82,2.8,10,False
CUST_0408,Tiffany Hayes,39.0,Female,william66@example.org,New York,2023-11-02,,Basic,78.63,4074.41,4.4,3,False
CUST_0409,Jennifer Neal,40.0,Female,hmichael@example.net,Tokyo,2024-08-02,2024-12-03 22:17:25,Premium,131.09,1066.49,4.8,4,False
CUST_0410,Mary Shah,19.0,Female,nicholetran@example.com,Paris,2023-07-05,2024-02-10 14:27:18,Basic,23.43,1146.33,2.3,6,False
CUST_0411,Justin Alvarez,44.0,Male,,New York,2024-12-09,2024-11-11 06:36:46,Basic,78.69,3412.86,3.2,8,False
CUST_0412,Christopher Martinez,59.0,Male,ronald47@example.net,New York,2024-06-17,2024-02-05 00:37:41,Basic,111.61,2084.51,1.4,9,False
CUST_0413,Paula Mullins,19.0,Female,keithhurley@example.org,London,2022-06-14,2024-02-22 16:43:59,Premium,199.28,4664.57,1.8,6,False
CUST_0414,Adam Anderson,43.0,Male,,Tokyo,2023-03-19,2024-09-17 20:59:29,Premium,100.16,536.15,2.7,7,False
CUST_0415,Alicia Fox,34.0,Female,pricemarc@example.net,New York,2022-07-19,2024-09-15 12:35:53,Premium,165.05,2606.48,1.8,5,False
CUST_0416,Donna Frye,57.0,Female,christina03@example.net,London,2024-03-24,2024-06-27 17:46:25,Basic,92.09,4600.76,4.5,9,False
CUST_0417,Ashley Bradford,50.0,Other,robertgarcia@example.com,Sydney,2024-08-01,2024-05-25 21:26:41,Basic,161.31,4530.16,1.6,4,False
CUST_0418,Robert King,,Female,richardstewart@example.org,New York,2023-09-15,2025-01-22 20:33:08,Basic,123.13,866.99,2.8,10,True
CUST_0419,Lisa Collins,60.0,Other,kanemichael@example.org,New York,2023-07-10,2024-11-04 06:57:03,Basic,178.45,1896.52,3.4,6,False
CUST_0420,Shirley Silva,65.0,Male,creyes@example.com,London,2025-01-12,,Basic,88.08,3133.69,3.8,5,False
CUST_0421,Sarah Terry,56.0,Female,howardmichael@example.org,Tokyo,2025-01-13,2024-10-28 06:56:49,Basic,124.82,881.03,2.5,1,False
CUST_0422,Andrew Bell,46.0,Male,williamsbrian@example.com,New York,2023-05-08,2024-12-01 09:49:11,Basic,129.7,,4.5,5,False
CUST_0423,Jason Flores,59.0,Female,lancethompson@example.com,Sydney,2024-07-23,2024-06-08 12:50:01,Enterprise,89.3,4582.27,3.3,5,True
CUST_0424,Eric Duran,43.0,Female,fmiller@example.net,New York,2023-07-03,,Enterprise,37.42,918.06,2.8,9,True
CUST_0425,Chris Rocha,52.0,Female,,Sydney,2022-09-01,2024-10-24 22:39:18,Basic,27.78,693.66,1.3,1,False
CUST_0426,Kelly Rogers MD,67.0,Other,uwhite@example.org,Paris,2023-06-28,2024-12-21 03:17:50,Basic,13.17,518.5,2.9,5,False
CUST_0427,Joseph Rose,42.0,Female,richardsonraymond@example.net,Paris,2023-02-04,,Basic,175.97,4556.27,4.3,7,False
CUST_0428,Kenneth Davis,41.0,Male,gomezteresa@example.net,Sydney,2023-09-08,2024-03-27 08:21:16,Basic,54.93,1048.76,3.5,6,False
CUST_0429,Cynthia Rice,30.0,Male,,Tokyo,2023-01-27,2024-12-06 18:39:08,Enterprise,50.19,2139.8,4.3,6,False
CUST_0430,Shelly Mendoza,24.0,Female,melindadavis@example.net,New York,2022-08-22,2024-12-18 03:40:46,Basic,149.85,2299.37,3.0,7,False
CUST_0431,Joseph Camacho,53.0,Male,kvasquez@example.net,New York,2023-02-25,2024-05-13 13:56:16,Premium,70.8,3035.15,1.5,6,False
CUST_0432,Marisa Sanders,62.0,Male,wesleyruiz@example.com,Paris,2022-06-10,,Basic,106.15,451.5,1.1,5,False
CUST_0433,Mr. Gerald Brewer,37.0,Male,bhayden@example.com,Sydney,2023-12-29,2024-10-22 20:31:17,Enterprise,40.88,1211.12,2.2,10,False
CUST_0434,Alexis Howard,,Male,taylorshelia@example.org,New York,2024-05-22,,Basic,192.35,4664.3,3.8,5,True
CUST_0435,Michele Davis,25.0,Male,danielle34@example.net,New York,2022-02-04,2024-02-29 22:20:50,Premium,171.8,4551.21,4.2,9,False
CUST_0436,Sharon Patel,63.0,Male,taylorbrian@example.com,Tokyo,2023-11-23,2024-12-05 23:24:30,Basic,174.12,3928.32,2.2,8,False
CUST_0437,Eddie Davenport,33.0,Male,iarnold@example.net,London,2024-08-10,2024-02-03 17:08:35,Premium,87.29,195.07,3.0,10,False
CUST_0438,Pamela Johnson,31.0,Male,crystal41@example.net,Paris,2024-01-25,,Basic,154.85,1702.33,2.7,4,False
CUST_0439,Russell Mccann,29.0,Other,bryanwalker@example.com,Paris,2023-02-11,2024-08-30 22:35:21,Basic,37.34,3177.0,2.6,4,False
CUST_0440,Jose Cantrell,68.0,Male,michaellong@example.com,London,2024-07-10,2024-04-15 20:56:05,Enterprise,11.64,1448.43,1.9,10,True
CUST_0441,Yvonne Barnes,40.0,Male,owenrhonda@example.net,New York,2023-01-25,2024-12-22 22:44:20,Enterprise,13.79,4556.97,1.5,5,False
CUST_0442,Erin Wade,32.0,Female,eric49@example.com,Tokyo,2022-03-18,2024-10-09 10:32:37,Premium,121.45,3206.06,1.8,3,True
CUST_0443,David Hines,45.0,Male,kevinyoung@example.com,Tokyo,2024-12-27,2024-08-16 04:00:40,Premium,96.53,452.34,1.2,8,False
CUST_0444,David Grant,51.0,Other,bakerrobert@example.com,Paris,2022-11-21,2024-07-19 03:31:41,Premium,108.42,4554.13,1.8,7,False
CUST_0445,David Montgomery,19.0,Female,,Tokyo,2022-05-04,2024-11-23 08:25:41,Basic,11.42,4793.06,1.0,5,False
CUST_0446,Jeffrey Sims,49.0,Male,,London,2022-02-10,2024-05-20 01:35:58,Basic,90.31,480.79,3.5,10,True
CUST_0447,Christopher Johns,40.0,Male,masonherring@example.net,New York,2022-08-14,,Basic,146.43,2708.57,2.3,3,True
CUST_0448,Brandi Martin,39.0,Female,nortonmichelle@example.com,London,2024-03-27,2024-03-15 00:47:52,Premium,94.11,1586.48,4.9,5,True
CUST_0449,Amanda Vasquez,,Other,terricollins@example.org,Sydney,2023-07-14,2024-06-17 10:22:30,Basic,149.12,2024.91,1.8,3,True
CUST_0450,Jay Gonzalez,42.0,Female,jenniferfoster@example.net,Paris,2023-08-16,2024-04-27 01:36:04,Basic,54.27,980.29,2.4,10,False
CUST_0451,Isabel Brown,39.0,Female,ole@example.net,Tokyo,2022-02-15,2024-10-26 17:09:29,Basic,164.5,2932.55,2.4,5,False
CUST_0452,Stacy Stone,39.0,Male,jonesgary@example.org,Sydney,2024-10-11,,Premium,121.8,4794.1,1.0,1,False
CUST_0453,John Ali,66.0,Other,mbernard@example.org,Tokyo,2023-06-05,2024-06-11 02:54:56,Basic,50.04,2565.06,4.4,6,True
CUST_0454,Cameron Jones,69.0,Male,benjamin37@example.com,New York,2023-06-12,,Basic,54.98,506.28,1.1,10,False
CUST_0455,Keith Kirk,59.0,Other,stephanie13@example.net,New York,2023-12-23,,Basic,129.33,3138.01,4.8,4,False
CUST_0456,Mitchell Carter,,Female,briangates@example.com,New York,2022-08-06,2024-06-06 06:15:52,Basic,167.69,1767.09,4.6,4,True
CUST_0457,Suzanne Morgan,32.0,Female,dominguezdennis@example.com,Tokyo,2022-12-13,,Basic,88.97,4294.03,3.1,8,False
CUST_0458,Benjamin Jacobs,60.0,Female,blanchardtony@example.net,Sydney,2022-03-05,2024-08-29 23:33:38,Premium,59.08,2229.92,3.2,2,True
CUST_0459,Jennifer Simmons,54.0,Male,reedstacy@example.com,New York,2024-03-02,,Premium,174.73,1044.91,3.6,4,True
CUST_0460,Wendy Gray,50.0,Male,micheal57@example.org,Sydney,2022-09-12,2024-04-25 15:14:00,Premium,137.16,1036.42,2.5,2,False
CUST_0461,David Mitchell,25.0,Male,xvaughan@example.org,Tokyo,2023-05-23,2024-07-19 06:28:43,Basic,95.14,3866.94,3.6,1,False
CUST_0462,Becky Nguyen,61.0,Male,sean42@example.net,Sydney,2022-04-29,2024-05-05 17:00:51,Premium,102.7,,1.2,10,False
CUST_0463,Karen Cook,61.0,Female,floresethan@example.com,Tokyo,2023-07-26,2024-07-19 15:00:32,Basic,48.81,3859.44,1.2,3,False
CUST_0464,Ronald Jones,22.0,Male,jimenezcharles@example.org,Tokyo,2024-02-10,2025-01-02 21:20:16,Basic,129.09,1108.85,2.8,8,False
CUST_0465,Hannah Jones,56.0,Male,sweeneybobby@example.org,Paris,2023-11-18,2024-04-02 01:43:06,Premium,78.16,1676.26,3.2,6,False
CUST_0466,Ashley Werner,21.0,Other,david58@example.com,Tokyo,2022-10-06,2024-12-10 19:37:14,Basic,199.17,2380.89,4.6,7,False
CUST_0467,Allison Richardson,23.0,Female,emaxwell@example.com,Tokyo,2022-10-04,2024-07-10 21:26:19,Basic,101.23,4721.66,1.4,2,False
CUST_0468,Heather Thomas,62.0,Other,andrewschristine@example.net,London,2023-12-15,2024-06-13 03:45:59,Premium,102.32,4665.48,4.3,6,True
CUST_0469,Timothy Hooper,49.0,Other,nicholasedwards@example.net,New York,2023-12-02,2024-11-25 08:45:59,Basic,117.51,1113.67,1.8,8,True
CUST_0470,Amanda Lewis,69.0,Male,ortizmatthew@example.org,Paris,2023-02-14,2024-07-14 09:49:36,Premium,184.18,1855.27,2.6,8,False
CUST_0471,Kimberly Gross,47.0,Male,dunnjohn@example.net,Paris,2024-02-09,2024-03-12 18:49:55,Basic,162.16,832.06,2.3,4,False
CUST_0472,Kayla Jackson,64.0,Female,simselizabeth@example.org,Paris,2023-10-30,2024-11-17 15:40:50,Premium,95.71,2598.93,2.6,6,True
CUST_0473,Peter Patterson,52.0,Female,tmartin@example.net,London,2024-12-06,2025-01-24 07:59:15,Basic,146.55,2356.85,1.6,5,False
CUST_0474,Austin Johnson,57.0,Male,amanda27@example.net,Tokyo,2022-08-07,2024-11-16 02:26:20,Basic,121.38,4513.72,3.0,9,True
CUST_0475,Ricky Allen,69.0,Female,nathan98@example.org,New York,2023-11-12,2024-02-22 01:09:17,Premium,103.55,4657.03,4.2,8,False
CUST_0476,Heather Harvey,33.0,Male,michael59@example.com,Sydney,2022-01-28,2024-03-13 20:00:18,Basic,46.54,,2.8,2,True
CUST_0477,Scott Neal,30.0,Male,andrea78@example.net,Tokyo,2024-10-27,2024-04-09 05:38:46,Basic,98.15,2509.52,3.0,7,False
CUST_0478,Matthew Sanchez,67.0,Female,coopermichael@example.net,London,2024-03-22,2024-10-13 12:12:51,Basic,56.71,4491.56,4.4,7,False
CUST_0479,Jennifer Guzman,59.0,Female,halltyler@example.org,Tokyo,2024-07-20,,Basic,183.82,4052.87,3.8,1,True
CUST_0480,Kara Banks,47.0,Female,jamie47@example.net,Tokyo,2024-08-07,2024-06-26 04:04:13,Basic,73.73,117.92,3.0,1,False
CUST_0481,Donna Reid,36.0,Male,millsjessica@example.net,London,2022-12-22,2024-04-30 16:18:03,Basic,190.93,1668.29,2.0,4,False
CUST_0482,William White,34.0,Female,rnelson@example.net,Paris,2024-06-23,2025-01-27 18:23:16,Enterprise,111.28,2166.69,4.5,5,True
CUST_0483,Shelby Mosley,36.0,Male,,Paris,2024-12-26,2024-01-29 17:54:42,Basic,129.99,1225.61,3.3,4,True
CUST_0484,Jim James,45.0,Male,arellanotheodore@example.org,New York,2022-07-29,2024-11-02 05:28:22,Basic,113.16,1077.9,1.9,7,False
CUST_0485,Terri Gibbs,43.0,Female,daniel85@example.net,New York,2022-12-10,2024-09-07 23:27:34,Basic,34.58,285.14,2.1,3,False
CUST_0486,Stephen Charles,54.0,Other,linda86@example.net,Paris,2023-12-14,2024-06-09 18:33:54,Basic,81.41,3252.51,4.2,7,False
CUST_0487,Sandra Hernandez,43.0,Female,allenmcguire@example.org,Sydney,2023-11-08,2024-10-08 10:15:25,Enterprise,28.84,1386.3,1.2,8,True
CUST_0488,Mallory Kelly,40.0,Female,xmitchell@example.org,Tokyo,2022-08-11,2024-06-15 20:48:21,Basic,128.36,356.5,5.0,6,False
CUST_0489,Russell Williams,26.0,Female,sextonaaron@example.net,Sydney,2024-03-03,2024-04-21 07:04:37,Enterprise,94.91,1231.8,1.5,6,True
CUST_0490,Carlos Harvey,29.0,Female,benjamin06@example.com,Tokyo,2022-10-23,2024-11-15 09:25:51,Basic,157.82,4029.38,4.2,8,False
CUST_0491,Kendra Buchanan,18.0,Male,brian78@example.net,Paris,2024-04-05,2024-10-20 22:00:30,Premium,51.89,4272.3,2.6,8,False
CUST_0492,Edward Murphy,18.0,Male,ylee@example.org,New York,2022-06-24,2024-04-03 16:20:38,Basic,41.27,2467.02,3.0,7,False
CUST_0493,Julie Edwards,64.0,Male,ilee@example.net,New York,2024-06-18,,Premium,87.2,2138.75,4.5,6,False
CUST_0494,John Robinson,51.0,Male,valerie02@example.org,Sydney,2022-11-24,2024-12-23 02:40:16,Basic,186.05,4891.48,2.7,6,False
CUST_0495,Jill Holloway,49.0,Female,rebecca29@example.org,New York,2023-03-20,,Basic,144.98,1082.77,3.1,10,False
CUST_0496,Amanda Martin,65.0,Female,,Paris,2023-05-13,2024-08-14 23:24:12,Basic,89.6,1155.26,1.2,6,False
CUST_0497,Cheryl Thomas,42.0,Male,martinderrick@example.net,Sydney,2022-06-29,2024-06-13 02:00:53,Basic,108.28,1530.15,1.0,8,False
CUST_0498,Amy Mathews,57.0,Male,mathisfrances@example.com,Tokyo,2024-08-19,2024-02-25 01:40:49,Enterprise,26.0,946.51,2.0,1,False
CUST_0499,Karen Erickson,62.0,Female,brandon57@example.org,New York,2022-10-02,2024-02-08 22:24:00,Basic,197.07,1958.89,3.7,5,False
CUST_0500,Alexander Reyes,18.0,Male,greenjillian@example.com,London,2023-11-19,2024-08-13 10:35:07,Basic,136.62,4563.09,1.5,3,False
CUST_0501,Benjamin Jones,33.0,Female,,New York,2022-07-18,2024-09-09 03:10:19,Premium,64.23,3115.2,1.5,8,False
CUST_0502,Peter Reilly,56.0,Female,holly79@example.org,Tokyo,2023-10-12,2025-01-15 08:38:37,Basic,121.3,2118.54,2.6,6,False
CUST_0503,Timothy Johnson,22.0,Female,tdavis@example.org,Sydney,2023-06-04,2024-06-10 12:27:05,Enterprise,30.8,4678.61,3.6,2,False
CUST_0504,Michael Williams,39.0,Female,greenashley@example.org,Tokyo,2022-04-16,2024-05-27 17:52:04,Premium,193.51,337.47,3.8,7,False
CUST_0505,David Perkins,46.0,Female,moralesandres@example.net,London,2023-07-17,2024-08-28 13:03:50,Basic,43.21,1130.35,1.7,7,False
CUST_0506,Michele Castillo,20.0,Male,timothy60@example.org,Paris,2022-10-20,2025-01-16 07:39:46,Premium,133.13,,1.3,5,False
CUST_0507,Patrick Brown,29.0,Female,liumark@example.net,New York,2022-05-18,2024-09-03 03:10:53,Basic,56.64,3116.21,4.8,8,False
CUST_0508,Christopher Mcdonald,43.0,Female,tterrell@example.org,Sydney,2023-10-26,,Basic,146.34,293.83,2.0,5,False
CUST_0509,Sharon Norris,33.0,Male,andrewsmith@example.org,Paris,2023-05-19,2024-05-20 13:58:21,Basic,157.6,2074.89,4.4,1,False
CUST_0510,Christopher Stewart,68.0,Female,jeff22@example.org,Tokyo,2023-12-03,2024-06-25 18:57:54,Basic,137.95,3280.85,4.5,9,False
CUST_0511,Megan Jackson,54.0,Female,gregorynorris@example.net,Sydney,2023-01-24,2024-07-03 03:38:23,Premium,126.75,3520.55,4.1,4,False
CUST_0512,Andrew Davis,,Female,elizabethmontoya@example.org,Paris,2023-10-23,,Enterprise,179.57,3226.89,1.7,2,False
CUST_0513,Mindy Chavez,46.0,Female,ymathews@example.org,Sydney,2023-11-02,2024-05-18 08:51:18,Basic,24.94,1670.76,4.3,4,False
CUST_0514,Jason Smith,31.0,Female,christine52@example.net,London,2023-07-28,,Basic,72.87,558.25,4.1,9,True
CUST_0515,Angela Banks,,Female,fkim@example.org,London,2023-12-29,2024-05-04 00:37:10,Enterprise,57.17,,3.4,2,True
CUST_0516,Jessica Mitchell,22.0,Female,pamela05@example.org,New York,2024-07-13,2024-07-10 14:48:51,Basic,197.72,730.9,2.3,4,True
CUST_0517,Nicole Hurley,64.0,Female,hfranklin@example.net,New York,2022-04-14,2024-12-10 15:35:42,Basic,83.98,4743.36,2.1,2,False
CUST_0518,Evan Deleon,66.0,Female,jessegomez@example.org,London,2024-12-03,2024-11-12 07:29:44,Basic,149.2,2428.34,1.5,5,False
CUST_0519,Douglas Boyd,47.0,Female,johnsondavid@example.com,Sydney,2024-05-16,2024-11-21 05:17:02,Enterprise,140.1,1654.57,3.0,3,True
CUST_0520,Alexandria Kerr,63.0,Female,taylorbarber@example.net,London,2024-11-07,,Basic,50.3,3854.89,3.3,10,False
CUST_0521,Matthew Black,69.0,Male,omason@example.net,New York,2024-07-23,,Premium,55.41,2539.95,2.4,2,False
CUST_0522,Susan Dillon,22.0,Female,fstein@example.com,London,2022-11-20,2024-04-16 13:23:11,Premium,63.44,1619.17,2.9,9,False
CUST_0523,Debra Ford,,Female,gonzalezalexandra@example.org,London,2023-04-01,2024-12-01 01:01:22,Basic,88.11,4078.64,2.5,5,False
CUST_0524,Michelle Barber MD,33.0,Male,reedjerry@example.net,Sydney,2024-09-12,2024-11-01 20:35:53,Basic,54.52,4349.05,3.6,10,False
CUST_0525,Kyle Patrick,43.0,Female,alyssabaker@example.com,Paris,2022-09-05,,Premium,13.73,,4.6,5,True
CUST_0526,Wesley Graham,43.0,Male,kingjerome@example.net,New York,2024-05-17,2024-07-11 05:55:57,Basic,177.08,330.13,1.7,1,False
CUST_0527,Jennifer Anderson,65.0,Male,paigenguyen@example.net,Sydney,2024-05-08,,Premium,193.47,2874.98,2.5,6,True
CUST_0528,Ronald Lee,38.0,Female,daviescourtney@example.net,London,2024-11-28,,Enterprise,74.9,3840.15,1.6,7,False
CUST_0529,Jessica Nguyen,,Male,bondrobert@example.net,London,2023-08-26,2024-04-22 23:24:18,Premium,74.32,,3.5,1,False
CUST_0530,Haley Torres,53.0,Female,tbright@example.org,Paris,2022-12-07,2024-11-08 08:12:44,Premium,11.35,1220.49,3.9,9,True
CUST_0531,Mario Schroeder,50.0,Female,codyrobinson@example.org,New York,2023-06-05,,Premium,139.25,4424.23,4.7,8,True
CUST_0532,Timothy Peters,47.0,Female,marygutierrez@example.org,New York,2024-02-12,2024-08-14 18:56:23,Premium,166.83,198.6,2.1,8,False
CUST_0533,Nathan Lawrence,54.0,Male,eholt@example.net,Tokyo,2022-02-01,,Basic,37.86,3788.36,4.8,7,False
CUST_0534,Gregory Rodriguez,40.0,Male,jenkinsrobert@example.com,New York,2024-08-22,2024-11-16 21:05:57,Basic,40.34,2421.49,1.3,5,False
CUST_0535,Julia Reynolds,27.0,Female,hbest@example.org,Paris,2023-11-21,2024-04-03 11:33:07,Basic,160.12,2289.18,3.4,3,True
CUST_0536,Brandy Sanchez,22.0,Other,,Tokyo,2025-01-13,,Premium,127.1,134.77,1.2,9,True
CUST_0537,Amber Buchanan,53.0,Female,smithbecky@example.com,Tokyo,2024-02-06,2024-10-04 11:43:11,Basic,18.52,4115.05,4.6,7,False
CUST_0538,Daniel Shea,51.0,Male,kimberly79@example.com,London,2023-02-14,2025-01-21 08:36:29,Premium,128.28,1863.14,3.1,10,True
CUST_0539,Darrell Schmidt,69.0,Female,hardingapril@example.org,London,2022-10-25,2024-06-30 00:53:48,Basic,68.69,2749.75,3.7,10,False
CUST_0540,Melissa Davila,48.0,Female,jerryleon@example.net,New York,2023-01-30,2024-11-17 07:01:58,Premium,80.06,3418.77,4.3,8,True
CUST_0541,Christopher Clark,27.0,Female,nathanvalencia@example.com,Tokyo,2024-08-07,,Basic,156.25,3542.88,1.6,6,False
CUST_0542,Rose Davis,36.0,Male,bishopdavid@example.net,London,2022-09-13,,Premium,164.08,4784.3,1.2,5,True
CUST_0543,Mathew Ford,49.0,Female,michaeljohnson@example.com,Paris,2023-08-27,2024-07-23 01:26:28,Basic,86.07,2703.57,4.5,8,True
CUST_0544,Jonathan Moore,18.0,Female,karen00@example.org,London,2022-03-01,2024-04-23 22:38:24,Basic,189.96,2058.63,2.3,3,False
CUST_0545,Michael Simmons,22.0,Other,qramirez@example.com,London,2024-08-15,,Basic,87.23,4773.15,1.5,7,False
CUST_0546,Rachel Mueller,62.0,Male,villegaskelly@example.net,Tokyo,2024-10-27,2024-09-11 19:30:42,Premium,156.65,3246.34,2.9,2,True
CUST_0547,Jordan Perez,21.0,Female,,Tokyo,2024-02-19,,Basic,101.94,1560.94,3.4,3,True
CUST_0548,Jacob Brock,33.0,Other,rlong@example.net,Sydney,2024-12-29,2024-12-16 08:25:06,Basic,180.53,719.67,1.1,2,True
CUST_0549,Jessica Hunter,41.0,Male,jessicagreen@example.org,Paris,2023-07-10,2024-07-04 00:06:00,Enterprise,182.47,4228.52,2.1,5,False
CUST_0550,Elizabeth Smith,33.0,Other,bryan53@example.com,Tokyo,2022-05-08,,Premium,26.61,1874.69,1.1,7,False
CUST_0551,Allison Martinez,19.0,Female,jduke@example.net,New York,2023-04-20,2024-06-07 11:04:01,Enterprise,187.93,3336.3,2.7,10,True
CUST_0552,Deborah Herman,66.0,Male,telliott@example.org,Paris,2023-03-07,2025-01-09 08:24:24,Basic,166.85,2407.0,4.6,10,False
CUST_0553,Jessica Green,,Male,nhanson@example.com,Paris,2024-06-18,2024-10-22 17:21:31,Basic,160.35,1074.76,4.9,1,False
CUST_0554,Calvin Carney,49.0,Female,jonathan05@example.org,Tokyo,2024-05-07,2024-01-31 03:01:24,Premium,48.17,3048.26,3.5,10,False
CUST_0555,Lynn Bailey,,Male,larasandy@example.com,Paris,2023-12-14,2024-07-12 15:32:03,Basic,162.97,397.35,1.6,9,False
CUST_0556,Erika Thompson,,Female,nancyfritz@example.net,Tokyo,2023-05-23,2024-06-18 14:27:59,Premium,171.53,,4.6,1,False
CUST_0557,Mark Kaufman,41.0,Male,cynthia28@example.net,London,2023-11-28,2024-11-20 08:43:08,Basic,64.94,2778.41,3.1,1,True
CUST_0558,Stanley Hughes,,Female,xlloyd@example.net,Sydney,2024-09-11,2024-07-03 03:56:39,Basic,190.93,2236.63,1.6,10,True
CUST_0559,Nathaniel Morgan,67.0,Male,gcosta@example.net,London,2024-05-20,2024-11-23 03:59:07,Basic,19.47,3768.49,4.7,8,False
CUST_0560,Angela Haas,52.0,Female,brandon06@example.org,Tokyo,2023-05-02,2024-12-13 06:28:27,Basic,38.48,4156.83,4.0,6,False
CUST_0561,Laura Yu,50.0,Other,davidyoung@example.com,Tokyo,2022-12-10,,Basic,112.14,3879.09,3.9,6,False
CUST_0562,Donna Webb,50.0,Other,vpittman@example.org,London,2023-10-25,2024-08-22 09:06:16,Basic,119.4,290.18,3.8,9,False
CUST_0563,Vincent Hill,68.0,Female,dandrews@example.net,New York,2023-11-28,2024-12-15 17:03:07,Enterprise,132.58,1051.23,1.8,4,False
CUST_0564,James Gilbert,60.0,Male,xshaw@example.com,New York,2023-05-24,2024-05-28 02:17:36,Basic,13.22,2729.38,1.8,8,False
CUST_0565,Caitlin Martin,54.0,Female,ashley35@example.org,New York,2024-08-17,2024-06-24 22:43:08,Premium,192.47,4680.63,3.8,4,True
CUST_0566,Joseph Schaefer,29.0,Male,michelle91@example.com,Tokyo,2024-05-23,2024-04-29 23:48:25,Premium,18.47,4191.29,1.9,2,False
